date,food,count
16/09/12,butter,16
21/05/12,nestle,1
06/11/12,chocolate,105
04/09/12,pig,16
01/07/13,coca,6
06/05/12,food,188
28/09/12,egg,5
07/05/13,bacon,10
19/08/13,cheddar,1
16/07/12,butter,13
02/05/12,salt,8
07/05/14,cola,79
20/10/12,meat,9
04/08/14,bacon,23
26/05/13,potato,11
29/09/13,cow,8
25/03/14,noodles,3
01/04/14,gluten,2
22/05/12,chocolate,73
21/01/12,wheat,4
12/09/12,pasta,18
25/04/12,corn,10
16/12/12,gluten,1
13/06/13,gatorade,2
29/11/12,rib,1
12/08/13,meal,17
29/10/12,beer,58
29/07/13,cow,7
09/02/14,flour,2
28/11/11,cheddar,2
27/10/13,egg,5
19/09/12,lamb,5
24/11/13,atta,3
12/12/13,chorizo,2
26/07/13,beef,21
03/07/14,poulet,4
31/01/13,tea,48
20/03/13,cola,59
21/08/13,coca,9
27/05/14,tea,54
18/06/13,dinner,42
03/12/12,meal,17
24/05/14,goat,5
14/01/13,pastrami,2
27/01/12,feta,1
28/01/12,corn,6
26/11/12,eggnog,1
12/02/13,wheat,8
08/03/13,meals,8
21/09/12,butter,15
07/05/13,buttermilk,1
15/06/12,salmon,6
11/09/12,syrup,2
25/12/12,cola,21
15/02/14,butter,11
21/10/11,goat,2
17/11/11,corn,9
03/06/13,beer,34
08/03/14,sheep,4
22/08/13,bread,21
18/08/14,dairy,7
27/08/13,soja,4
25/11/11,parmesan,1
17/05/12,foods,18
23/10/13,oyster,2
28/02/12,cattle,2
27/04/12,prawn,1
27/04/14,tea,51
07/06/13,chocolate,85
27/02/13,kidney,4
21/06/14,oyster,2
02/12/12,food,224
02/06/13,beef,10
12/12/12,steak,4
27/05/14,romano,5
13/06/12,pork,11
23/10/13,whisky,4
23/02/13,soya,2
25/04/12,bacon,14
09/09/13,catfish,8
23/11/11,scotch,2
01/05/12,chorizo,2
24/08/13,bacon,11
20/12/13,romano,5
16/02/14,meat,24
14/05/12,fish,42
18/09/14,tea,51
10/04/14,pimento,1
03/10/13,meat,10
23/06/14,catfish,3
20/12/12,cola,63
16/09/14,barley,1
05/12/12,romano,2
18/01/13,feta,1
26/01/12,catfish,2
07/12/13,kine,1
03/01/12,bran,1
23/07/14,foods,41
29/03/12,coca,7
03/05/14,veal,1
12/08/13,poultry,3
16/11/11,fish,23
14/05/14,chocolate,88
14/03/14,tea,90
30/11/13,scotch,4
16/09/14,goat,5
11/05/14,carp,2
17/11/11,whisky,5
16/08/13,chocolate,71
09/01/12,meal,10
11/10/11,goat,1
03/11/12,sugar,36
30/11/12,quark,1
12/04/12,oyster,2
06/11/12,yogurt,5
05/08/13,rib,3
07/07/12,syrup,2
24/10/11,soja,3
24/02/13,sugar,19
04/08/12,potato,9
05/04/12,liver,3
26/12/11,bacon,2
26/08/14,meals,11
06/03/13,lamb,4
09/06/14,atta,1
01/01/13,chicken,22
20/08/13,soya,3
14/08/12,foods,27
11/05/12,kidney,2
14/11/13,butter,21
07/10/12,cheshire,7
25/06/12,whisky,1
08/02/14,cream,91
09/03/14,cattle,1
01/02/13,spud,1
28/11/11,noodles,9
17/08/12,salami,5
27/05/14,salt,9
12/05/13,dinner,54
05/11/13,whisky,5
26/04/12,sheep,4
15/11/13,bacon,11
17/06/13,cookie,5
25/03/13,syrup,10
30/05/13,bread,19
19/09/13,ham,9
23/02/13,pasta,12
21/12/13,salt,10
29/10/13,kine,1
18/12/12,poulet,2
28/03/14,chocolate,87
13/03/12,salami,3
28/07/12,noodles,13
31/07/12,cheddar,5
08/09/12,beef,17
21/08/14,meat,19
22/09/13,chocolate,88
14/12/12,starch,1
16/08/14,poulet,2
01/08/13,lunch,46
04/03/13,food,242
17/07/14,ethanol,1
18/03/13,cattle,3
24/09/13,rib,3
21/03/12,coffee,48
11/12/13,kine,2
22/03/13,rice,10
07/05/13,beef,13
18/12/12,chicken,45
20/02/12,coffee,43
06/04/14,meat,17
13/08/12,pork,8
24/11/12,dinner,54
10/02/14,meat,21
25/10/11,foods,21
01/08/14,kidney,3
29/10/12,salmon,6
03/05/14,prawn,1
08/12/12,salami,1
30/10/11,corn,9
05/11/13,sheep,4
13/03/14,food,279
05/02/13,rib,1
03/10/12,whisky,6
27/08/14,prawn,1
07/05/14,bran,3
18/07/14,seafood,18
14/03/14,pig,11
30/08/14,scotch,1
07/06/12,barley,2
29/12/13,sheep,5
29/09/12,yogurt,4
23/10/11,noodles,27
11/08/13,wheat,3
07/03/12,pork,11
09/07/13,romano,2
22/06/14,cow,5
01/05/14,pork,22
15/04/14,spud,1
02/05/14,lamb,2
03/08/13,foods,23
10/11/13,meal,15
21/10/12,coca,9
10/07/12,liver,5
08/01/12,noodles,12
19/08/12,ethanol,3
25/06/14,cheddar,1
07/01/13,salmon,1
26/09/13,farina,2
15/10/13,meals,3
19/11/12,chocolate,109
03/08/12,chocolate,86
05/02/14,pasta,1
28/03/13,sheep,7
30/03/13,seafood,10
05/11/13,meal,16
20/09/13,nestle,2
14/12/13,soja,2
13/11/11,whisky,3
24/06/14,pastrami,1
22/08/12,coca,11
10/11/11,steak,2
28/08/13,atta,1
22/05/13,lamb,1
16/06/13,egg,7
09/08/13,scotch,1
10/08/13,cola,25
02/05/13,butter,11
15/06/12,cattle,3
21/04/13,beef,5
02/11/12,coffee,53
09/08/13,kine,1
01/03/12,cattle,2
15/10/12,milk,23
15/09/12,meat,13
22/02/14,tea,55
12/09/12,swine,1
06/04/12,cheddar,1
17/06/12,salmon,5
12/06/14,egg,11
16/05/14,herring,1
12/07/13,catfish,4
15/11/12,bacon,10
26/06/12,yogurt,6
05/02/13,coca,13
14/05/13,feta,2
16/02/13,goat,6
15/06/13,seafood,7
01/10/12,rib,2
10/03/12,beef,17
14/11/11,wheat,6
07/02/14,food,247
16/01/12,corn,15
10/05/13,salt,2
14/04/12,colby,1
07/09/12,soya,8
21/01/13,beer,9
28/01/12,chocolate,59
15/01/13,pork,7
24/11/13,seafood,5
15/05/13,potato,9
05/07/14,rib,4
18/02/14,seafood,5
04/12/12,corn,4
26/11/12,yogurt,4
30/04/14,soya,1
25/02/14,quark,4
21/04/12,salt,14
26/08/14,scotch,1
15/01/13,salt,15
02/03/14,romano,6
01/02/13,catfish,3
24/06/13,cheddar,1
25/07/12,goat,3
01/02/13,biofuel,1
12/12/12,cola,47
15/09/12,colby,1
18/04/12,fish,68
24/01/12,wheat,3
06/04/14,swine,1
26/07/14,oxen,1
13/08/14,milk,24
04/01/12,chicken,25
14/09/14,steak,4
26/07/13,butter,8
22/08/13,gluten,3
22/02/13,oat,3
02/04/12,tea,47
20/06/13,pig,10
18/06/13,catfish,2
15/06/12,rib,2
05/07/12,atta,1
23/09/14,soja,2
11/07/14,potato,8
04/04/14,nestle,8
30/12/11,chocolate,70
21/12/13,bacon,12
16/06/13,sheep,6
17/04/14,rice,29
15/05/14,pork,8
07/07/12,breakfast,28
31/07/13,yogurt,6
08/06/12,dairy,6
11/05/14,nestle,1
22/06/14,gluten,3
02/12/13,kidney,5
16/06/14,pasta,11
15/08/12,seafood,11
01/06/14,steak,2
08/01/13,poultry,2
21/02/14,goat,5
05/12/13,bread,19
13/08/12,seafood,11
20/07/12,meal,13
23/03/14,chocolate,102
09/02/14,chocolate,113
06/02/14,bacon,14
26/05/13,salmon,1
21/06/12,beef,7
27/06/12,coca,7
22/12/13,noodles,5
11/09/13,flour,2
10/11/13,rib,1
07/09/13,goat,2
11/11/11,dairy,2
24/07/12,pork,9
08/07/12,breakfast,36
22/11/11,nestle,1
26/04/12,chicken,27
20/09/12,tea,78
02/09/12,mozzarella,1
15/06/12,cola,42
11/03/12,colby,3
21/02/12,potato,12
17/07/14,kidney,3
01/04/14,romano,3
26/08/13,romano,10
04/05/12,beer,35
10/11/11,salt,7
26/04/12,steak,1
24/03/13,bread,27
20/12/13,rib,2
20/10/11,lunch,42
10/01/12,romano,2
12/06/12,starch,1
12/09/12,cheshire,1
21/10/13,whisky,7
20/03/13,salmon,8
03/03/12,buttermilk,1
02/04/14,herring,1
08/11/13,barley,1
15/06/12,potato,6
22/06/12,egg,5
01/06/12,goat,3
14/04/14,salt,6
13/04/14,syrup,3
01/06/12,poultry,1
19/08/14,wheat,6
15/02/14,farina,1
02/06/12,buttermilk,1
23/05/13,tea,49
11/05/13,whisky,2
20/11/12,coffee,47
07/12/12,prawn,1
07/08/13,liver,5
08/08/12,corn,11
24/01/12,cookie,5
09/10/13,noodles,8
30/06/14,gatorade,2
22/06/13,dinner,38
25/09/14,salmon,4
13/12/13,chicken,21
05/11/13,tea,63
26/04/14,sugar,24
29/06/14,beef,8
25/06/14,egg,11
06/04/13,meat,10
07/05/14,gluten,6
24/01/12,romano,3
25/02/14,wheat,5
05/03/13,rice,20
23/07/13,oyster,2
13/02/13,provolone,1
24/09/12,seafood,9
11/03/13,farina,1
08/02/14,fish,49
03/05/12,milk,19
04/09/12,beer,38
02/03/13,bacon,54
22/02/14,ravioli,1
04/02/12,barley,2
30/10/12,beer,45
06/04/14,rice,13
16/03/14,pig,5
07/04/12,salt,6
26/10/12,salmon,3
21/09/14,rice,20
29/03/13,cream,48
27/04/14,pasta,7
12/07/12,rib,2
16/12/12,meal,8
20/02/12,pastrami,1
03/02/13,rib,2
08/04/12,yogurt,3
28/09/14,flour,2
08/10/13,beer,27
01/06/13,sugar,34
09/04/12,tea,48
07/05/13,cow,10
05/03/12,food,213
06/01/12,sheep,2
13/05/14,meals,9
10/10/12,pimento,1
12/08/14,chorizo,2
23/01/13,cow,5
10/01/12,salt,11
11/04/14,poulet,1
08/02/14,pasta,8
20/02/12,liver,1
14/01/13,corn,4
07/08/13,coca,8
04/03/14,butter,17
22/05/14,soybeans,2
16/11/13,sheep,7
11/09/14,pastrami,1
20/05/12,flour,2
17/09/12,pig,5
06/07/12,spud,1
24/01/13,soja,3
25/07/14,egg,5
19/11/13,pasta,13
27/03/14,yogurt,6
09/07/14,prawn,1
08/06/12,gluten,3
21/11/13,butter,9
10/12/12,yogurt,7
23/08/12,chorizo,7
25/07/12,cream,47
07/09/12,prawn,1
17/05/14,egg,6
05/03/14,salmon,2
03/03/14,liver,3
01/09/12,salmon,2
24/10/13,flour,3
11/03/14,butter,15
20/09/13,seafood,14
24/05/14,rib,1
08/06/12,chocolate,97
17/04/12,dinner,45
05/10/12,goat,1
09/06/13,feta,1
30/10/12,soybeans,1
26/02/14,whisky,7
21/09/14,cow,7
18/02/14,dairy,9
05/07/12,bread,53
21/09/14,beef,7
12/04/14,oyster,2
20/06/13,chicken,50
17/06/14,food,295
11/04/13,dinner,34
30/01/12,seafood,9
12/10/12,goat,2
07/07/12,salmon,3
28/03/12,meals,7
08/03/12,prawn,2
15/09/13,biofuel,3
18/08/14,atta,3
13/11/12,fish,55
17/06/13,coca,12
04/08/14,dairy,6
27/08/14,syrup,2
26/02/13,meal,21
05/04/12,syrup,5
14/12/12,pork,18
29/02/12,oyster,1
30/11/13,barley,1
26/12/12,meat,2
03/12/13,salmon,2
23/09/12,cow,4
23/02/13,wheat,5
17/08/13,beef,10
15/10/13,fish,35
20/10/11,seafood,7
04/05/13,potato,5
24/02/14,salami,1
01/06/13,dairy,13
08/08/14,rice,12
09/09/14,pork,4
10/10/13,meat,9
05/12/12,dairy,9
11/10/11,flour,5
26/12/13,nestle,2
26/08/12,coffee,32
27/03/12,chorizo,3
16/12/13,bread,17
10/08/14,herring,4
04/03/14,cheshire,2
05/04/14,chocolate,106
03/03/12,breakfast,31
06/02/12,liver,1
12/11/13,romano,3
09/09/13,flour,3
05/03/12,mozzarella,1
04/05/12,bran,3
18/09/14,yogurt,5
03/04/14,meals,6
27/05/12,pork,6
30/03/13,food,228
17/08/13,soja,1
06/02/13,lunch,79
04/10/13,cow,7
03/09/12,pig,17
23/06/14,feta,1
02/04/12,seafood,14
12/10/11,whisky,5
23/08/14,dairy,8
24/07/12,cow,5
30/10/11,whisky,2
14/04/13,rice,11
13/09/14,sheep,7
31/01/12,lunch,61
07/10/13,beef,6
02/04/12,bacon,9
14/06/13,maize,2
28/05/14,meat,15
04/04/12,dinner,58
09/12/13,feta,1
16/09/13,breakfast,26
17/10/12,corn,9
07/03/14,coca,18
06/11/13,romano,7
24/08/13,catfish,1
10/10/11,corn,2
17/05/12,lamb,4
19/09/12,swine,1
03/01/12,cow,5
11/10/11,sheep,2
22/12/12,chicken,46
19/01/12,atta,1
27/12/11,dairy,3
07/02/13,wheat,5
06/02/13,colby,2
30/03/14,pasta,22
23/11/11,meat,6
11/08/14,cookie,18
07/08/14,romano,7
14/05/14,cookie,10
06/03/12,rib,4
21/11/11,dinner,38
30/09/13,seafood,4
01/11/12,milk,24
16/02/12,oyster,2
12/09/13,wheat,5
16/11/11,dairy,9
30/11/12,seafood,10
18/05/12,ricotta,1
19/12/12,oat,1
02/10/12,cream,49
09/12/12,wheat,3
24/07/13,beer,36
02/07/14,dairy,7
29/05/14,maize,1
07/06/12,quark,1
17/11/13,milk,29
16/12/12,soya,2
06/02/14,beef,22
24/04/12,salmon,7
19/10/11,kidney,1
09/09/12,parmesan,1
07/06/12,beer,39
13/06/12,salt,13
18/08/13,fish,61
22/08/12,chocolate,87
12/05/14,breakfast,20
31/03/13,buttermilk,1
25/10/13,cream,57
01/04/13,pig,1
14/01/12,pig,3
08/03/13,ham,11
14/06/13,cola,48
12/03/13,ravioli,2
19/07/13,meal,25
22/12/12,dinner,58
09/12/13,coca,13
29/01/12,salt,13
22/08/13,kine,1
06/05/14,noodles,1
01/06/14,beef,6
01/10/12,bread,16
05/09/13,cheshire,1
09/10/13,poulet,7
21/05/13,romano,5
04/06/13,bread,14
13/05/14,bread,29
11/09/12,salami,2
10/06/12,pork,9
09/10/13,pig,7
02/06/12,flour,2
08/07/13,wheat,5
17/02/12,nestle,2
27/05/13,pig,4
22/03/14,sheep,2
27/12/11,chorizo,1
16/11/13,coca,9
28/05/12,sirloin,3
08/10/12,milk,36
04/02/12,steak,10
17/07/14,poulet,3
07/07/14,pork,7
30/04/14,foods,35
13/08/14,seafood,5
07/08/14,salt,10
01/09/12,liver,1
16/10/11,beef,6
03/08/12,coffee,41
27/07/14,rice,16
22/04/12,potato,15
25/05/14,atta,2
28/12/13,milk,48
28/09/11,lunch,34
24/11/11,whisky,3
03/05/13,cow,9
10/06/12,chocolate,78
13/07/13,dinner,29
29/09/12,parmesan,1
20/10/13,cheddar,3
03/10/13,chorizo,1
31/10/12,salmon,1
08/08/13,liver,2
16/09/13,food,370
09/09/13,foods,8
16/02/12,salmon,3
01/11/13,scotch,3
18/04/12,mozzarella,1
12/09/13,beef,3
08/07/12,chocolate,81
17/07/13,pork,14
09/05/14,cream,35
22/01/13,salmon,2
06/10/12,rib,2
27/11/12,chicken,29
27/02/13,salmon,7
25/03/14,tea,47
18/03/12,fish,27
11/07/13,atta,2
20/06/13,rice,19
19/06/14,pig,8
02/06/13,meat,14
12/08/14,butter,16
25/09/13,romano,5
02/08/12,egg,15
18/06/14,butter,13
01/11/13,feta,1
02/09/12,meal,11
20/08/14,steak,8
08/08/14,corn,10
29/03/12,carp,2
25/05/12,lunch,57
29/06/14,butter,11
11/05/14,soja,2
14/05/13,bacon,19
31/07/12,beer,45
17/07/12,noodles,21
30/07/13,flour,1
14/05/12,wheat,3
19/01/12,sugar,23
09/04/14,bacon,12
11/09/14,pork,5
28/02/13,goat,13
20/10/13,cheshire,2
05/03/12,bread,72
14/12/12,cheshire,1
02/01/12,cream,29
06/08/12,syrup,23
14/02/13,scotch,6
14/09/14,lunch,30
01/08/12,swine,1
16/03/14,foods,26
20/04/12,lunch,54
03/03/14,salt,13
11/08/13,chocolate,84
06/03/13,steak,7
12/10/11,lunch,38
28/11/13,fish,14
24/07/12,salami,47
04/09/14,farina,1
25/08/14,dinner,31
28/04/14,cheddar,1
05/06/14,yogurt,10
27/06/12,lamb,5
31/03/14,coca,4
27/05/13,gatorade,9
02/02/12,whisky,7
09/09/14,butter,58
01/08/13,seafood,7
25/06/13,lamb,2
20/08/14,cattle,2
07/02/12,ham,11
30/04/13,cow,2
14/05/12,flour,6
12/09/14,cookie,4
08/09/13,colby,2
29/09/12,romano,5
28/05/13,scotch,2
30/09/13,chorizo,4
08/06/13,oyster,2
16/09/14,romano,3
28/11/11,bran,2
17/10/12,ravioli,1
04/03/14,cookie,16
16/09/14,coffee,68
04/05/12,scotch,5
02/12/13,pastrami,1
01/06/12,gluten,1
30/05/13,oxen,1
26/10/13,scotch,4
09/01/13,beer,34
25/05/13,cola,60
04/02/13,butter,10
07/06/13,scotch,1
08/08/13,butter,18
15/07/12,salmon,3
24/07/14,cola,53
19/06/14,wheat,7
05/06/12,egg,12
26/10/12,cola,56
18/08/14,dinner,33
16/05/14,gluten,10
23/04/14,sardine,1
06/01/13,swine,1
20/11/12,foods,19
08/06/12,whisky,23
05/03/13,sardine,1
22/03/14,cola,42
06/07/14,beer,34
20/04/13,meat,8
13/03/14,cookie,159
13/05/13,atta,1
15/05/13,beef,10
01/06/13,coffee,39
14/01/12,noodles,12
19/12/13,soybeans,2
20/03/12,colby,1
20/10/13,syrup,3
07/10/13,soja,4
21/02/14,rib,3
23/04/12,cattle,7
18/11/12,nestle,1
06/04/14,prawn,2
11/10/13,pig,8
19/02/13,ravioli,5
02/11/13,pork,13
19/10/12,ham,7
12/10/13,lunch,23
02/01/12,atta,1
23/02/13,boeuf,1
31/05/14,kidney,1
21/10/11,coffee,40
18/11/11,flour,8
23/11/11,feta,1
28/08/12,oat,1
11/02/13,noodles,8
30/08/12,foods,8
25/05/12,meals,13
01/11/11,chocolate,35
22/11/12,romano,4
11/09/13,meat,17
31/01/13,ethanol,1
01/06/14,breakfast,25
16/06/12,seafood,9
27/10/13,food,188
21/04/14,dairy,7
19/02/14,sugar,19
23/05/13,foods,20
02/11/13,ham,22
22/12/12,yogurt,12
06/06/12,dairy,7
19/11/13,butter,14
28/05/12,ham,9
18/08/13,butter,9
26/09/14,potato,11
20/07/14,foods,27
17/04/14,pork,17
21/06/14,breakfast,20
24/05/13,fish,30
09/12/13,nestle,2
03/11/12,ravioli,2
20/12/13,milk,21
15/02/14,flour,2
04/08/13,chorizo,2
08/09/13,liver,3
23/08/13,egg,7
16/11/12,poulet,1
27/01/12,sheep,1
13/09/14,sugar,22
12/07/12,beef,19
17/04/14,nestle,1
25/04/14,brisket,1
01/09/13,eggnog,1
25/08/12,gluten,2
08/01/12,bread,21
09/06/13,chorizo,3
16/11/11,romano,3
12/10/11,scotch,2
07/08/14,meal,21
10/06/13,bacon,15
04/09/12,sheep,4
16/10/12,pig,29
01/09/14,prawn,2
25/05/14,barley,1
25/07/13,ethanol,3
13/03/14,beer,49
07/04/14,salmon,1
09/11/13,food,367
21/01/13,milk,8
06/10/12,brisket,1
25/10/11,rib,2
12/09/12,colby,1
18/03/14,corn,11
19/03/12,sheep,3
21/10/13,chorizo,13
30/01/13,liver,3
23/10/13,gluten,2
05/12/13,lunch,44
14/12/13,lunch,33
15/04/14,gluten,1
08/06/12,colby,1
03/11/13,swine,3
24/09/14,barley,3
03/10/12,meal,12
21/07/14,lunch,60
30/09/14,romano,3
04/12/13,tea,70
17/06/14,goat,7
18/07/13,kine,1
24/05/14,meal,12
04/03/12,tea,40
29/09/14,lamb,1
18/07/13,chicken,28
11/04/13,rice,8
04/01/13,pig,21
30/09/14,goat,5
07/01/13,swine,4
02/06/13,foods,16
03/04/12,egg,13
06/09/12,potato,9
10/05/13,coffee,36
11/05/13,breakfast,36
30/06/12,butter,6
05/04/14,roquefort,1
30/04/12,beef,10
29/12/13,eggnog,2
09/01/13,oyster,2
17/03/13,cream,64
25/03/14,dinner,54
06/01/12,chocolate,70
06/02/12,beef,14
01/09/14,cow,11
05/05/12,syrup,6
07/01/13,rib,2
03/11/13,cookie,4
26/11/11,liver,1
14/08/14,salmon,2
23/06/13,poulet,1
18/08/12,feta,2
02/05/12,meat,24
12/06/14,beer,47
08/05/14,cheshire,2
19/05/12,cheddar,1
22/08/14,food,262
14/04/14,spud,1
12/03/12,cheddar,1
05/02/12,tater,2
11/02/13,whisky,2
24/06/12,coca,11
12/04/12,atta,1
19/04/13,soja,2
25/02/12,soja,2
17/04/14,scotch,3
29/11/12,sugar,30
11/09/13,ham,19
01/08/13,pork,16
04/02/13,meal,13
18/07/13,flour,5
18/06/13,wheat,5
15/03/13,butter,11
03/01/13,coffee,52
31/05/13,meal,20
14/07/13,chocolate,80
08/06/14,gatorade,3
11/03/13,coca,16
12/04/12,scotch,5
27/03/13,tea,61
07/05/12,gluten,2
18/06/13,food,266
10/03/14,bread,20
24/06/14,yogurt,5
21/05/14,rice,24
16/06/14,sheep,11
24/06/13,corn,15
23/08/13,steak,3
23/02/13,ethanol,1
18/01/12,tater,1
24/05/14,kidney,3
16/05/13,sugar,6
23/12/13,butter,4
24/11/12,meals,4
14/11/11,chicken,28
28/08/13,cheddar,4
23/09/14,pasta,7
10/03/13,noodles,9
13/02/13,poultry,1
20/08/12,chocolate,88
29/03/13,seafood,11
01/08/13,cheddar,1
14/08/14,quark,1
13/06/14,chicken,21
22/04/13,coffee,15
28/07/14,ricotta,1
03/02/12,egg,8
25/02/14,steak,4
10/06/12,sheep,5
03/03/12,barley,1
17/11/13,lamb,1
21/04/12,nestle,2
22/07/13,pig,6
12/08/12,ham,7
22/05/12,soja,1
07/04/14,butter,11
29/11/12,wheat,7
06/08/13,salami,2
16/11/13,poulet,1
01/03/12,prawn,1
23/10/12,salmon,8
21/09/12,ethanol,1
17/09/14,syrup,6
25/12/13,salmon,4
09/01/13,cookie,10
17/02/13,tea,51
28/07/13,veal,1
18/05/13,beer,56
08/09/12,chicken,36
20/07/14,cow,7
11/09/12,pasta,24
14/03/12,sugarcane,1
15/04/13,ham,4
26/11/13,volaille,2
25/11/11,egg,5
22/05/14,cow,17
21/03/13,tea,64
23/08/14,dinner,33
30/01/13,chicken,51
04/05/14,tater,1
09/09/14,gluten,6
19/06/14,lunch,66
21/05/13,meat,15
03/05/13,coffee,48
22/05/12,poulet,1
08/12/13,sheep,5
31/01/12,cheddar,1
25/06/12,corn,16
20/10/11,pig,7
01/05/12,beef,10
25/05/12,pig,45
07/05/12,meal,74
10/07/14,scotch,10
03/12/12,noodles,12
24/08/12,yogurt,3
21/02/12,cow,7
16/08/14,oat,2
01/02/13,noodles,8
17/11/12,chicken,37
29/08/13,meat,17
01/10/13,soja,4
01/09/12,cattle,2
07/09/14,oyster,2
03/03/12,beer,28
16/04/12,beef,14
